planName,clientType,registrationMode,duration,netSales,netProfit,age,accident
B,Basic,Online,3,26,0,36,0
B,Basic,Online,9,43,0,36,0
B,Basic,Online,10,28,0,36,0
B,Basic,Online,7,21,0,26,0
B,Basic,Online,9,27,0,47,0
B,Basic,Online,9,40,0,36,0
B,Basic,Online,14,27,0,36,0
B,Basic,Online,10,54,0,36,0
B,Basic,Online,17,20,0,29,0
B,Basic,Online,41,0,0,36,0
B,Basic,Online,16,37,0,36,0
B,Basic,Online,16,48,0,36,0
B,Basic,Online,13,34,0,36,0
B,Basic,Online,12,23,0,36,0
B,Basic,Online,11,52,0,36,0
B,Basic,Online,11,23,0,36,0
B,Basic,Online,3,30,0,36,0
B,Basic,Online,16,33,0,36,0
B,Basic,Online,2,20,0,36,0
B,Basic,Online,23,20,0,36,0
B,Basic,Online,10,30,0,36,0
B,Basic,Online,34,20,0,36,0
B,Basic,Online,8,20,0,36,0
B,Basic,Online,265,23,0,36,0
B,Basic,Online,6,57,0,36,0
B,Basic,Online,130,90,0,56,0
B,Basic,Online,86,70,0,36,0
B,Basic,Online,19,23,0,46,0
B,Basic,Online,99,45,0,36,0
B,Basic,Online,3,20,0,36,0
B,Basic,Online,87,20,0,36,0
B,Basic,Online,150,20,0,36,0
B,Basic,Online,87,20,0,36,0
B,Basic,Online,3,39,0,36,0
B,Basic,Online,10,24,0,58,0
B,Basic,Online,13,34,0,36,0
B,Basic,Online,32,40,0,36,0
B,Basic,Online,20,24,0,36,0
B,Basic,Online,19,39,0,36,0
B,Basic,Online,22,37,0,36,0
B,Basic,Online,86,22,0,36,0
B,Basic,Online,18,43,0,36,0
B,Basic,Online,27,38,0,36,1
B,Basic,Online,12,33,0,36,0
B,Basic,Online,34,35,0,36,0
B,Basic,Online,11,25,0,30,0
B,Basic,Online,6,22,0,34,0
B,Basic,Online,13,31,0,36,0
B,Basic,Online,122,20,0,40,0
B,Basic,Online,24,20,0,36,0
B,Basic,Online,121,20,0,69,0
B,Basic,Online,17,20,0,30,0
B,Basic,Online,21,112,0,36,0
K,Basic,Online,31,38,0,36,0
K,Basic,Online,17,27,0,36,0
K,Basic,Online,3,10,0,36,0
K,Basic,Online,46,20,0,36,0
K,Basic,Online,45,12,0,36,0
K,Basic,Online,59,13,0,63,0
K,Basic,Online,30,37,0,36,0
K,Basic,Online,105,37,0,36,0
K,Basic,Online,14,25,0,42,0
K,Basic,Online,79,17,0,36,0
K,Basic,Online,33,80,0,36,0
K,Basic,Online,27,19,0,36,0
K,Basic,Online,46,16,0,36,0
K,Basic,Online,4,12,0,30,0
K,Basic,Online,1,10,0,36,0
K,Basic,Online,16,16,0,33,0
K,Basic,Online,212,24,0,36,0
K,Basic,Online,142,103,0,36,0
K,Basic,Online,247,31,0,36,0
K,Basic,Online,3,37,0,36,0
K,Basic,Online,9,13,0,63,0
K,Basic,Online,23,29,0,21,0
K,Basic,Online,52,10,0,34,0
K,Basic,Online,25,10,0,30,0
K,Basic,Online,186,27,0,36,0
K,Basic,Online,54,54,0,36,0
K,Basic,Online,186,33,0,36,0
K,Basic,Online,15,43,0,36,0
K,Basic,Online,79,10,0,36,0
K,Basic,Online,4,30,0,36,0
K,Basic,Online,62,10,0,36,0
K,Basic,Online,10,36,0,59,0
K,Basic,Online,11,33,0,36,0
K,Basic,Online,8,10,0,36,0
K,Basic,Online,2,10,0,36,0
K,Basic,Online,54,16,0,23,0
K,Basic,Online,17,80,0,29,0
K,Basic,Online,199,15,0,36,0
K,Basic,Online,42,60,0,36,0
K,Basic,Online,7,10,0,36,0
K,Basic,Online,192,80,0,37,0
K,Basic,Online,18,16,0,36,0
K,Basic,Online,11,45,0,36,0
K,Basic,Online,8,10,0,23,0
K,Basic,Online,81,21,0,36,0
K,Basic,Online,11,15,0,36,0
K,Basic,Online,6,11,0,36,0
K,Basic,Online,16,34,0,36,0
K,Basic,Online,42,17,0,23,0
K,Basic,Online,47,33,0,34,0
K,Basic,Online,7,80,0,36,0
K,Basic,Online,12,64,0,36,0
K,Basic,Online,112,52,0,48,0
K,Basic,Online,4,24,0,36,0
K,Basic,Online,129,12,0,36,0
K,Basic,Online,21,34,0,36,0
K,Basic,Online,9,0,0,36,0
K,Basic,Online,44,16,0,36,0
K,Basic,Online,15,10,0,43,0
K,Basic,Online,44,10,0,36,0
K,Basic,Online,10,56,0,36,0
K,Basic,Online,26,10,0,42,0
K,Basic,Online,103,80,0,47,0
K,Basic,Online,77,80,0,36,0
K,Basic,Online,20,10,0,36,0
K,Basic,Online,41,29,0,36,0
K,Basic,Online,85,11,0,36,0
K,Basic,Online,6,10,0,36,0
K,Basic,Online,11,58,0,36,0
A,Basic,Online,8,20,0,27,0
A,Basic,Online,30,40,0,36,0
A,Basic,Online,78,20,0,36,0
A,Basic,Online,261,20,0,36,0
A,Basic,Online,36,20,0,30,0
Z,Basic,Online,20,33,12.54,48,0
Z,Premium,Online,10,15,6,42,0
W,Premium,Online,48,15.95,4.47,48,0
W,Premium,Online,72,12.87,3.61,48,0
W,Premium,Online,72,12.87,3.61,48,0
W,Premium,Online,15,2.55,0.71,48,0
W,Premium,Online,65,1.02,0.28,48,0
I,Premium,Online,4,22,7.7,58,0
I,Premium,Online,81,22,7.7,27,0
I,Premium,Online,62,33,11.55,47,0
I,Premium,Online,53,26,9.1,28,0
I,Premium,Online,3,22,7.7,33,0
I,Premium,Online,115,35,12.25,27,0
I,Premium,Online,144,40,14,49,0
I,Premium,Online,19,18,6.3,38,0
I,Premium,Online,26,22,7.7,41,0
I,Premium,Online,62,30,10.5,48,0
I,Premium,Online,4,26,9.1,59,0
I,Premium,Online,92,37,12.95,38,0
I,Premium,Online,7,22,7.7,32,0
I,Premium,Online,10,22,7.7,32,0
I,Premium,Online,16,18,6.3,56,0
I,Premium,Online,7,22,7.7,49,0
I,Premium,Online,19,22,7.7,26,0
I,Premium,Online,21,26,9.1,56,0
I,Premium,Online,7,22,7.7,46,0
I,Premium,Online,103,35,12.25,22,0
I,Premium,Online,48,37,12.95,38,0
I,Premium,Online,17,22,7.7,30,0
I,Premium,Online,207,26,9.1,44,0
I,Premium,Online,53,40,14,28,0
Z,Premium,Online,34,39,13.65,54,0
Z,Premium,Online,10,58,20.3,52,0
Z,Premium,Online,45,58,20.3,26,0
M,Basic,Offline,225,29,9.57,34,0
M,Basic,Offline,246,29,9.57,81,0
M,Basic,Offline,53,29,9.57,26,0
M,Basic,Offline,245,29,9.57,70,0
M,Basic,Offline,52,29,9.57,67,0
Z,Premium,Online,2,23,8.05,118,0
C,Premium,Online,7,2.19,0.77,48,0
J,Premium,Online,22,80.6,20.15,37,0
J,Premium,Online,6,36,9,30,0
J,Premium,Online,10,30.55,7.64,30,0
J,Premium,Online,9,34,8.5,40,0
R,Premium,Online,15,32.5,8.13,26,0
R,Premium,Online,5,19.5,4.88,80,0
R,Premium,Online,33,130.65,32.66,22,0
R,Premium,Online,6,24.05,6.01,37,0
N,Premium,Online,2,27.95,6.99,28,0
N,Premium,Online,6,0,8.78,40,0
E,Premium,Online,364,252.85,63.21,38,0
E,Premium,Online,372,187.85,46.96,36,0
Q,Basic,Online,23,0,11.88,31,0
Q,Basic,Online,9,0,11.88,57,0
Q,Basic,Online,77,69.3,41.58,41,0
Q,Basic,Online,8,69.3,41.58,27,0
Q,Basic,Online,81,39.6,23.76,31,0
Q,Basic,Online,20,69.3,41.58,58,0
Q,Basic,Online,92,29.7,17.82,61,0
Q,Basic,Online,28,9.9,5.94,57,0
Q,Basic,Online,29,29.7,17.82,30,0
Q,Basic,Online,36,29.7,17.82,30,0
Q,Basic,Online,6,29.7,17.82,56,0
Q,Basic,Online,2,9.9,5.94,56,0
Q,Basic,Online,35,39.6,23.76,27,0
Q,Basic,Online,57,39.6,23.76,63,0
Q,Basic,Online,27,59.4,35.64,29,0
Q,Basic,Online,34,69.3,41.58,31,0
Q,Basic,Online,9,19.8,11.88,29,0
Q,Basic,Online,13,49.5,29.7,61,0
Q,Basic,Online,8,49.5,29.7,28,0
Q,Basic,Online,10,29.7,17.82,60,0
B,Basic,Online,44,29,0,36,0
B,Basic,Online,119,20,0,36,0
B,Basic,Online,11,37,0,36,0
B,Basic,Online,14,43,0,36,0
B,Basic,Online,68,25,0,36,0
B,Basic,Online,17,20,0,36,0
B,Basic,Online,20,92,0,36,0
B,Basic,Online,25,36,0,36,0
B,Basic,Online,39,51,0,36,0
B,Basic,Online,5,112,0,36,0
B,Basic,Online,25,40,0,36,0
B,Basic,Online,33,20,0,36,0
B,Basic,Online,59,32,0,36,0
B,Basic,Online,19,47,0,36,0
B,Basic,Online,11,46,0,36,0
B,Basic,Online,30,112,0,37,0
B,Basic,Online,62,45,0,36,0
B,Basic,Online,32,20,0,36,0
B,Basic,Online,25,21,0,36,0
B,Basic,Online,114,112,0,36,0
B,Basic,Online,13,20,0,26,0
B,Basic,Online,11,71,0,60,0
B,Basic,Online,8,41,0,36,0
B,Basic,Online,15,21,0,36,0
B,Basic,Online,72,20,0,36,0
B,Basic,Online,25,22,0,36,0
B,Basic,Online,68,39,0,36,0
B,Basic,Online,227,20,0,36,0
B,Basic,Online,77,68,0,36,0
B,Basic,Online,40,20,0,36,0
B,Basic,Online,10,27,0,36,0
B,Basic,Online,6,20,0,46,0
B,Basic,Online,93,26,0,33,0
B,Basic,Online,200,68,0,36,0
B,Basic,Online,28,21,0,36,0
B,Basic,Online,93,112,0,27,0
B,Basic,Online,10,37,0,36,0
B,Basic,Online,43,54,0,36,0
B,Basic,Online,47,34,0,36,0
B,Basic,Online,7,36,0,65,0
B,Basic,Online,11,43,0,36,0
B,Basic,Online,5,81,0,36,0
B,Basic,Online,16,25,0,36,0
B,Basic,Online,36,21,0,36,0
B,Basic,Online,13,43,0,57,0
K,Basic,Online,39,58,0,32,0
K,Basic,Online,1,10,0,36,0
K,Basic,Online,6,14,0,48,0
K,Basic,Online,29,30,0,36,0
K,Basic,Online,12,18,0,33,0
K,Basic,Online,10,36,0,36,0
K,Basic,Online,8,76,0,36,0
K,Basic,Online,8,11,0,37,0
K,Basic,Online,200,25,0,36,0
K,Basic,Online,85,80,0,35,0
K,Basic,Online,9,30,0,36,0
K,Basic,Online,44,16,0,36,0
K,Basic,Online,27,19,0,36,0
K,Basic,Online,80,12,0,36,0
K,Basic,Online,7,74,0,36,0
K,Basic,Online,22,10,0,36,0
K,Basic,Online,23,10,0,31,0
K,Basic,Online,34,30,0,36,0
K,Basic,Online,9,10,0,20,0
K,Basic,Online,142,24,0,25,0
K,Basic,Online,142,24,0,24,0
K,Basic,Online,94,24,0,42,0
K,Basic,Online,5,10,0,36,0
K,Basic,Online,14,10,0,36,0
K,Basic,Online,15,20,0,36,0
K,Basic,Online,42,10,0,26,0
K,Basic,Online,33,10,0,36,0
K,Basic,Online,14,10,0,36,0
K,Basic,Online,8,10,0,44,0
K,Basic,Online,272,80,0,36,0
K,Basic,Online,183,15,0,36,0
K,Basic,Online,59,71,0,26,0
K,Basic,Online,11,24,0,36,0
K,Basic,Online,189,17,0,36,0
K,Basic,Online,33,16,0,36,0
K,Basic,Online,1,14,0,28,0
K,Basic,Online,14,28,0,36,0
K,Basic,Online,15,80,0,36,0
K,Basic,Online,29,12,0,36,0
K,Basic,Online,63,10,0,36,0
K,Basic,Online,261,80,0,71,0
K,Basic,Online,26,27,0,36,0
K,Basic,Online,255,80,0,74,0
K,Basic,Online,8,21,0,32,0
K,Basic,Online,270,10,0,36,0
K,Basic,Online,35,10,0,20,0
K,Basic,Online,2,18,0,36,0
K,Basic,Online,38,26,0,36,0
K,Basic,Online,24,50,0,48,0
K,Basic,Online,24,10,0,27,0
K,Basic,Online,29,44,0,36,0
K,Basic,Online,25,24,0,36,0
K,Basic,Online,4,12,0,36,0
K,Basic,Online,2,10,0,36,0
K,Basic,Online,47,16,0,36,0
K,Basic,Online,16,10,0,36,0
K,Basic,Online,57,47,0,56,0
K,Basic,Online,61,80,0,36,0
K,Basic,Online,4,18,0,36,0
K,Basic,Online,21,10,0,36,0
K,Basic,Online,9,21,0,36,0
K,Basic,Online,83,10,0,36,0
K,Basic,Online,47,13,0,36,0
K,Basic,Online,187,10,0,36,0
K,Basic,Online,41,33,0,36,0
K,Basic,Online,80,17,0,38,0
K,Basic,Online,48,50,0,36,0
K,Basic,Online,115,54,0,47,0
K,Basic,Online,31,17,0,36,0
K,Basic,Online,17,10,0,24,0
K,Basic,Online,8,10,0,31,0
K,Basic,Online,16,10,0,44,0
A,Basic,Online,13,20,0,36,0
A,Basic,Online,1,20,0,36,0
A,Basic,Online,3,20,0,36,0
A,Basic,Online,3,28,0,36,0
A,Basic,Online,4,20,0,49,0
A,Basic,Online,6,30,0,36,0
A,Basic,Online,21,30,0,36,0
A,Basic,Online,62,26,0,36,0
A,Basic,Online,7,21,0,36,0
A,Basic,Online,42,20,0,29,0
A,Basic,Online,11,20,0,27,0
A,Basic,Online,4,75,0,52,0
Z,Premium,Online,4,15,6,53,0
W,Premium,Online,71,12.87,3.61,48,0
I,Premium,Online,44,35,12.25,33,0
I,Premium,Online,30,26,9.1,48,0
I,Premium,Online,8,22,7.7,22,0
I,Premium,Online,46,26,9.1,53,0
I,Premium,Online,39,22,7.7,35,0
I,Premium,Online,11,30,10.5,53,0
I,Premium,Online,58,22,7.7,47,0
I,Premium,Online,4,18,6.3,31,0
I,Premium,Online,22,31,10.85,55,0
I,Premium,Online,10,30,10.5,40,0
I,Premium,Online,65,37,12.95,38,0
I,Premium,Online,34,37,12.95,31,0
I,Premium,Online,9,18,6.3,40,0
I,Premium,Online,18,35,12.25,33,0
I,Premium,Online,9,22,7.7,36,0
I,Premium,Online,9,26,9.1,63,0
I,Premium,Online,22,18,6.3,27,0
Z,Premium,Online,53,45,15.75,77,0
B,Basic,Offline,151,67,0,118,0
M,Basic,Offline,34,0,9.57,118,0
B,Basic,Offline,25,158,0,118,0
J,Premium,Online,19,30.55,7.64,61,0
J,Premium,Online,4,16.2,4.05,68,0
N,Premium,Online,13,0,15.93,41,0
N,Premium,Online,12,78,19.5,41,0
N,Premium,Online,10,63.7,15.93,71,0
E,Premium,Online,389,187.85,46.96,48,0
Q,Basic,Online,90,79.2,47.52,47,0
Q,Basic,Online,6,49.5,29.7,40,0
Q,Basic,Online,71,138.6,83.16,63,0
Q,Basic,Online,81,69.3,41.58,57,0
Q,Basic,Online,7,59.4,35.64,34,0
Q,Basic,Online,7,69.3,41.58,41,0
Q,Basic,Online,25,49.5,29.7,37,0
Q,Basic,Online,6,29.7,17.82,31,0
Q,Basic,Online,21,0,35.64,50,0
Q,Basic,Online,10,59.4,35.64,38,0
Q,Basic,Online,6,29.7,17.82,37,0
Q,Basic,Online,42,138.6,83.16,29,0
Q,Basic,Online,75,39.6,23.76,29,0
Q,Basic,Online,8,29.7,17.82,28,0
Q,Basic,Online,33,69.3,41.58,30,0
Q,Basic,Online,20,99,59.4,36,0
Q,Basic,Online,42,29.7,17.82,31,0
Q,Basic,Online,6,29.7,17.82,57,0
Q,Basic,Online,6,19.8,11.88,44,0
Q,Basic,Online,21,0,17.82,32,0
Q,Basic,Online,32,49.5,29.7,31,0
Q,Basic,Online,64,29.7,17.82,41,0
Q,Basic,Online,33,59.4,35.64,57,0
Q,Basic,Online,263,9.9,5.94,48,0
Q,Basic,Online,15,59.4,35.64,43,0
Q,Basic,Online,29,0,89.1,61,0
Q,Basic,Online,1,9.9,5.94,43,0
Q,Basic,Online,36,0,17.82,61,0
Q,Basic,Online,10,79.2,47.52,53,0
Q,Basic,Online,14,19.8,11.88,41,0
Q,Basic,Online,65,0,47.52,33,0
Q,Basic,Online,65,0,47.52,40,0
Q,Basic,Online,66,9.9,5.94,32,0
B,Basic,Online,104,20,0,37,0
B,Basic,Online,14,21,0,36,0
B,Basic,Online,92,20,0,36,0
B,Basic,Online,34,61,0,36,0
B,Basic,Online,14,28,0,27,0
B,Basic,Online,7,112,0,36,0
B,Basic,Online,6,39,0,36,0
B,Basic,Online,104,20,0,35,0
B,Basic,Online,30,22,0,36,0
B,Basic,Online,88,20,0,36,0
B,Basic,Online,23,85,0,36,0
B,Basic,Online,42,87,0,36,0
B,Basic,Online,71,112,0,36,0
B,Basic,Online,39,26,0,36,0
B,Basic,Online,9,20,0,30,0
B,Basic,Online,31,34,0,36,0
B,Basic,Online,37,26,0,36,0
B,Basic,Online,43,161,0,36,0
B,Basic,Online,19,44,0,36,0
B,Basic,Online,9,35,0,50,0
B,Basic,Online,79,31,0,36,0
B,Basic,Online,79,22,0,28,0
B,Basic,Online,24,20,0,36,0
B,Basic,Online,12,53,0,36,0
B,Basic,Online,50,34,0,36,0
B,Basic,Online,28,20,0,23,0
B,Basic,Online,7,39,0,42,0
B,Basic,Online,16,20,0,39,0
B,Basic,Online,92,38,0,36,0
B,Basic,Online,32,0,0,56,0
B,Basic,Online,23,72,0,36,0
K,Basic,Online,105,62,0,36,0
K,Basic,Online,91,70,0,36,0
K,Basic,Online,32,10,0,27,0
K,Basic,Online,113,16,0,36,0
K,Basic,Online,12,80,0,36,0
K,Basic,Online,38,27,0,36,0
K,Basic,Online,5,12,0,46,0
K,Basic,Online,73,10,0,36,0
K,Basic,Online,134,26,0,33,0
K,Basic,Online,53,22,0,36,0
K,Basic,Online,13,34,0,36,0
K,Basic,Online,52,10,0,40,0
K,Basic,Online,2,10,0,36,0
K,Basic,Online,30,20,0,36,0
K,Basic,Online,16,10,0,22,0
K,Basic,Online,12,10,0,36,0
K,Basic,Online,178,80,0,36,0
K,Basic,Online,100,80,0,45,0
K,Basic,Online,85,17,0,36,0
K,Basic,Online,36,10,0,68,0
K,Basic,Online,62,39,0,36,0
K,Basic,Online,53,13,0,34,0
K,Basic,Online,17,11,0,59,0
K,Basic,Online,5,35,0,36,0
K,Basic,Online,10,26,0,64,0
K,Basic,Online,12,12,0,47,0
K,Basic,Online,61,12,0,36,0
K,Basic,Online,47,10,0,41,0
K,Basic,Online,73,10,0,36,0
K,Basic,Online,24,14,0,29,0
K,Basic,Online,15,19,0,36,0
K,Basic,Online,2,35,0,36,0
K,Basic,Online,25,41,0,36,0
K,Basic,Online,26,14,0,36,0
K,Basic,Online,23,19,0,36,0
K,Basic,Online,11,10,0,36,0
K,Basic,Online,3,20,0,36,0
K,Basic,Online,22,12,0,39,0
K,Basic,Online,38,10,0,36,0
K,Basic,Online,68,80,0,63,0
K,Basic,Online,47,10,0,28,0
K,Basic,Online,42,38,0,24,0
K,Basic,Online,17,10,0,36,0
K,Basic,Online,10,48,0,36,0
K,Basic,Online,2,29,0,36,0
K,Basic,Online,3,15,0,36,0
K,Basic,Online,24,24,0,53,0
K,Basic,Online,2,10,0,29,0
K,Basic,Online,16,78,0,36,0
K,Basic,Online,97,20,0,36,0
K,Basic,Online,3,22,0,42,0
A,Basic,Online,2,20,0,36,0
A,Basic,Online,24,20,0,36,0
A,Basic,Online,1,20,0,36,0
A,Basic,Online,2,35,0,36,0
A,Basic,Online,6,20,0,36,0
A,Basic,Online,30,76,0,36,0
A,Basic,Online,2,20,0,42,0
A,Basic,Online,18,22,0,36,0
Z,Premium,Online,27,39,15.6,118,0
Z,Basic,Online,79,28,10.64,48,0
Z,Premium,Online,28,15,6,61,0
Z,Premium,Online,28,23,9.2,56,0
W,Premium,Online,36,7,1.96,48,0
I,Premium,Online,26,22,7.7,34,0
I,Premium,Online,85,30,10.5,52,0
I,Premium,Online,16,22,7.7,54,0
I,Premium,Online,10,30,10.5,56,0
I,Premium,Online,2,18,6.3,66,0
I,Premium,Online,1,18,6.3,27,0
I,Premium,Online,13,33,11.55,45,0
I,Premium,Online,10,22,7.7,47,0
I,Premium,Online,42,22,7.7,34,0
I,Premium,Online,14,22,7.7,58,0
I,Premium,Online,3,22,7.7,30,0
Z,Premium,Online,77,67,23.45,38,0
Z,Premium,Online,86,56,19.6,33,0
Z,Premium,Online,61,125,43.75,56,0
Z,Basic,Online,82,0,28.5,22,0
P,Basic,Online,71,0,42.18,22,0
Z,Premium,Online,13,51,17.85,118,0
C,Premium,Online,9,3.43,1.2,48,0
J,Premium,Online,10,17.55,4.39,33,0
J,Premium,Online,11,30.55,7.64,26,0
R,Premium,Online,10,43.55,10.89,60,0
R,Premium,Online,46,64.35,16.09,33,0
R,Premium,Online,104,172.25,43.06,27,1
E,Premium,Online,364,252.85,63.21,36,0
E,Premium,Online,380,252.85,63.21,34,0
E,Premium,Online,366,187.85,46.96,38,0
E,Premium,Online,365,252.85,63.21,44,1
Q,Basic,Online,43,29.7,17.82,49,0
Q,Basic,Online,115,118.8,71.28,39,0
Q,Basic,Online,65,29.7,17.82,57,0
Q,Basic,Online,68,49.5,29.7,41,0
Q,Basic,Online,71,89.1,53.46,41,0
Q,Basic,Online,115,0,35.64,26,0
Q,Basic,Online,113,188.1,112.86,46,0
Q,Basic,Online,4,29.7,17.82,58,0
Q,Basic,Online,112,69.3,41.58,31,0
Q,Basic,Online,22,0,11.88,43,0
Q,Basic,Online,33,29.7,17.82,30,0
Q,Basic,Online,34,0,53.46,31,0
Q,Basic,Online,73,108.9,65.34,47,0
Q,Basic,Online,77,89.1,53.46,56,0
Q,Basic,Online,5,39.6,23.76,61,0
Q,Basic,Online,59,29.7,17.82,41,0
Q,Basic,Online,59,79.2,47.52,31,0
Q,Basic,Online,47,19.8,11.88,23,0
Q,Basic,Online,57,69.3,41.58,56,0
Q,Basic,Online,5,0,11.88,29,0
Q,Basic,Online,17,39.6,23.76,42,0
Q,Basic,Online,64,79.2,47.52,33,0
Q,Basic,Online,20,49.5,29.7,40,0
Q,Basic,Online,64,79.2,47.52,40,0
Q,Basic,Online,18,39.6,23.76,32,0
Q,Basic,Online,49,69.3,41.58,41,0
Q,Basic,Online,52,19.8,11.88,29,0
Q,Basic,Online,58,49.5,29.7,29,0
B,Basic,Online,6,37,0,36,0
B,Basic,Online,4,23,0,36,0
B,Basic,Online,155,20,0,36,0
B,Basic,Online,5,20,0,36,0
B,Basic,Online,16,42,0,36,1
B,Basic,Online,4,20,0,36,0
B,Basic,Online,77,26,0,36,0
B,Basic,Online,28,35,0,36,0
B,Basic,Online,77,32,0,36,0
B,Basic,Online,52,20,0,36,0
B,Basic,Online,7,56,0,46,0
B,Basic,Online,247,20,0,36,0
B,Basic,Online,78,20,0,47,0
B,Basic,Online,21,20,0,35,0
B,Basic,Online,56,83,0,36,0
B,Basic,Online,5,20,0,36,0
B,Basic,Online,68,27,0,36,0
B,Basic,Online,8,26,0,36,0
B,Basic,Online,4,23,0,36,0
B,Basic,Online,15,20,0,44,0
B,Basic,Online,43,20,0,36,0
B,Basic,Online,43,26,0,36,0
B,Basic,Online,113,20,0,36,0
B,Basic,Online,78,27,0,36,0
B,Basic,Online,28,23,0,36,0
B,Basic,Online,33,21,0,36,1
B,Basic,Online,65,20,0,36,0
B,Basic,Online,42,38,0,36,0
B,Basic,Online,4,40,0,36,0
B,Basic,Online,29,28,0,36,0
B,Basic,Online,17,20,0,29,0
B,Basic,Online,19,27,0,36,0
B,Basic,Online,59,31,0,36,0
B,Basic,Online,9,20,0,36,0
B,Basic,Online,3,20,0,36,0
B,Basic,Online,24,34,0,36,0
B,Basic,Online,17,20,0,33,0
B,Basic,Online,29,27,0,36,0
B,Basic,Online,14,25,0,36,0
B,Basic,Online,6,51,0,37,0
B,Basic,Online,16,84,0,36,0
B,Basic,Online,13,112,0,36,0
B,Basic,Online,22,27,0,36,0
B,Basic,Online,22,35,0,36,0
B,Basic,Online,10,60,0,36,0
K,Basic,Online,5,10,0,36,0
K,Basic,Online,21,24,0,37,0
K,Basic,Online,8,0,0,36,0
K,Basic,Online,28,16,0,36,0
K,Basic,Online,49,25,0,34,0
K,Basic,Online,9,49,0,36,0
K,Basic,Online,127,20,0,36,0
K,Basic,Online,127,20,0,36,0
K,Basic,Online,13,25,0,51,0
K,Basic,Online,13,24,0,36,0
K,Basic,Online,23,23,0,36,0
K,Basic,Online,270,23,0,36,0
K,Basic,Online,10,10,0,36,0
K,Basic,Online,72,35,0,36,0
K,Basic,Online,7,11,0,36,0
K,Basic,Online,12,14,0,26,0
K,Basic,Online,19,31,0,36,0
K,Basic,Online,65,21,0,36,0
K,Basic,Online,8,10,0,32,0
K,Basic,Online,48,10,0,26,0
K,Basic,Online,14,25,0,36,0
K,Basic,Online,62,48,0,36,0
K,Basic,Online,70,12,0,36,0
K,Basic,Online,22,25,0,36,0
K,Basic,Online,29,51,0,30,0
K,Basic,Online,16,24,0,36,0
K,Basic,Online,36,80,0,27,0
K,Basic,Online,28,13,0,27,0
K,Basic,Online,34,10,0,27,0
K,Basic,Online,6,16,0,36,0
K,Basic,Online,224,15,0,36,0
K,Basic,Online,9,45,0,67,0
K,Basic,Online,5,10,0,33,0
K,Basic,Online,10,17,0,71,0
K,Basic,Online,59,12,0,36,0
K,Basic,Online,39,10,0,74,0
K,Basic,Online,34,10,0,36,0
K,Basic,Online,16,42,0,36,0
K,Basic,Online,96,24,0,36,0
K,Basic,Online,13,80,0,36,0
K,Basic,Online,10,21,0,36,0
K,Basic,Online,13,58,0,36,0
K,Basic,Online,13,23,0,63,0
K,Basic,Online,23,38,0,36,0
K,Basic,Online,5,31,0,36,0
K,Basic,Online,21,10,0,36,0
K,Basic,Online,104,67,0,41,0
K,Basic,Online,14,29,0,36,0
K,Basic,Online,14,19,0,36,0
K,Basic,Online,94,40,0,36,0
K,Basic,Online,11,17,0,47,0
K,Basic,Online,94,17,0,36,0
K,Basic,Online,48,12,0,36,0
K,Basic,Online,41,43,0,36,0
K,Basic,Online,37,30,0,36,0
K,Basic,Online,183,80,0,36,0
K,Basic,Online,120,75,0,36,0
K,Basic,Online,2,13,0,36,0
K,Basic,Online,5,11,0,36,0
K,Basic,Online,28,16,0,32,0
K,Basic,Online,24,10,0,23,0
K,Basic,Online,20,80,0,22,0
K,Basic,Online,20,80,0,49,0
K,Basic,Online,47,46,0,62,0
K,Basic,Online,189,42,0,36,0
K,Basic,Online,182,0,0,36,0
K,Basic,Online,22,10,0,45,0
K,Basic,Online,39,12,0,36,0
K,Basic,Online,3,29,0,36,0
K,Basic,Online,60,23,0,36,0
A,Basic,Online,3,27,0,36,0
A,Basic,Online,19,20,0,66,0
A,Basic,Online,1,38,0,36,0
A,Basic,Online,143,20,0,36,0
A,Basic,Online,28,20,0,36,0
A,Basic,Online,5,20,0,36,0
A,Basic,Online,3,20,0,36,0
A,Basic,Online,15,44,0,36,0
Z,Premium,Online,29,31,12.4,118,0
Z,Premium,Online,52,62,24.8,118,0
Z,Premium,Online,8,31,12.4,118,0
Z,Premium,Online,1,124,49.6,118,0
Z,Basic,Online,73,28,10.64,48,0
Z,Premium,Online,6,15,6,39,0
I,Premium,Online,9,36,12.6,50,0
I,Premium,Online,74,35,12.25,21,0
I,Premium,Online,25,35,12.25,48,0
I,Premium,Online,1,22,7.7,34,0
I,Premium,Online,14,22,7.7,39,0
I,Premium,Online,2,18,6.3,24,0
I,Premium,Online,2,22,7.7,45,0
I,Premium,Online,4,18,6.3,21,0
I,Premium,Online,6,22,7.7,39,0
I,Premium,Online,19,18,6.3,31,0
J,Premium,Online,21,44.85,11.21,28,0
J,Premium,Online,4,17.55,4.39,55,0
J,Premium,Online,6,17.55,4.39,40,0
J,Premium,Online,18,44.85,11.21,21,0
J,Premium,Online,12,22.1,5.53,64,0
J,Premium,Online,1,13.8,3.45,34,0
R,Premium,Online,6,24.05,6.01,42,0
R,Premium,Online,6,24.05,6.01,66,0
R,Premium,Online,218,31.85,7.96,46,0
R,Premium,Online,6,25.9,6.47,35,0
R,Premium,Online,33,82.55,20.64,41,0
R,Premium,Online,12,24.05,6.01,30,0
R,Premium,Online,14,0,13.49,62,0
R,Premium,Online,34,64.35,16.09,40,0
